SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
TATACAP,EQ,325,330.45,324.9,328.9,328.95,324.15,5948900,1955510902.60,27-Oct-2025,108940,INE976I01016
TATACHEM,EQ,901,902.6,891.1,893.55,893.3,899.85,314412,281333282.50,27-Oct-2025,16042,INE092A01019
TATACOMM,EQ,1895.6,1953.6,1890,1941.3,1937,1896,569518,1099574480.90,27-Oct-2025,37891,INE151A01013
TCS,EQ,3066.5,3094.2,3060.2,3084.9,3083,3063.2,1946312,6002314206.60,27-Oct-2025,85517,INE467B01029
TATACONSUM,EQ,1155.9,1180,1155.9,1169.9,1167.1,1155.3,874449,1023731152.90,27-Oct-2025,41813,INE192A01025
TATAELXSI,EQ,5549,5625,5520,5585.5,5574.5,5544,212923,1190254935.00,27-Oct-2025,19459,INE670A01012
TATAINVEST,EQ,845,849,818,837,835,839,3315230,2755915308.00,27-Oct-2025,53409,INE672A01026
TMPV,EQ,404,411.4,403.65,410.05,410,403.3,10699376,4379764397.30,27-Oct-2025,154558,INE155A01022
TATAPOWER,EQ,396.9,401.75,395.65,400.25,400.25,396.85,2799280,1120097497.60,27-Oct-2025,34331,INE245A01021
TATASTEEL,EQ,175.89,177.9,175.53,176.66,176.61,174.44,23832477,4214208147.16,27-Oct-2025,145635,INE081A01020
TATASTEEL,T0,176,176,176,176.66,176,174.44,1,176.00,27-Oct-2025,1,INE081A01020
TATATECH,EQ,691,699.1,691,695.8,695.85,689.65,527137,366502323.55,27-Oct-2025,19528,INE142M01025
TTML,EQ,54.83,56.94,54.5,55.36,55.3,54.75,3069675,171466105.35,27-Oct-2025,17584,INE517B01013
NETF,EQ,276.9,280.5,276.89,279.65,279.59,278.03,6114,1709231.58,27-Oct-2025,163,INF277K015R5
NPBET,EQ,288.53,294.9,288.53,293.7,293.84,292.96,1253,367189.53,27-Oct-2025,32,INF277K010X4
TNIDETF,EQ,95.89,97.5,95.52,97.22,97.35,95.89,73217,7101839.50,27-Oct-2025,871,INF277KA1364
TATAGOLD,EQ,11.79,11.88,11.44,11.77,11.77,11.79,64590744,763029834.56,27-Oct-2025,118662,INF277KA1976
TATSILV,EQ,14.01,14.38,13.93,14.2,14.18,13.98,46326245,656874760.42,27-Oct-2025,74985,INF277KA1984
TATVA,EQ,1350,1380,1326.3,1358.6,1354.2,1347.9,78407,106512578.50,27-Oct-2025,7980,INE0GK401011
TAURIAN,ST,315,315,303.8,306.85,308.5,319.75,44800,13786080.00,27-Oct-2025,50,INE0XWS01018
729IRFC26,NN,1030,1030,1030,1030,1030,1029.99,50,51500.00,27-Oct-2025,1,INE053F07892
732IRFC25,NI,1003,1003,1003,1003,1003,1003,1415,1419245.00,27-Oct-2025,4,INE053F07827
753IRFC30,NJ,1090,1094,1090,1094,1094,1088.5,712,776528.00,27-Oct-2025,5,INE053F07835
764IRFC31,NO,1096,1099,1094.42,1097.78,1099,1096,345,378491.88,27-Oct-2025,6,INE053F07900
769NHAI31,NE,1100.44,1100.44,1097.4,1097.4,1097.4,1100.44,116,127314.99,27-Oct-2025,3,INE906B07EP5
739NHAI26,N8,1049.89,1049.89,1042.05,1043.1,1043.1,1041.25,12,12543.31,27-Oct-2025,3,INE906B07EH2
750IRFC35,NK,1161,1169,1161,1161.01,1161.01,1160,259,300739.95,27-Oct-2025,3,INE053F07843
76NHAI31,NA,1140.65,1140.65,1140,1140.09,1140.09,1140.65,1450,1653203.18,27-Oct-2025,25,INE906B07EJ8
TBI,SM,90.25,92,88.5,88.75,89,90.25,33600,2997720.00,27-Oct-2025,42,INE0N2D01013
TBOTEK,EQ,1605.9,1623.9,1590,1614.3,1611,1598,133639,215387787.20,27-Oct-2025,11716,INE673O01025
TCIEXP,EQ,666.1,682.2,666.1,671.7,673,667.75,12422,8359354.65,27-Oct-2025,1265,INE586V01016
TCIFINANCE,EQ,11.89,12.4,11.85,11.86,11.85,11.89,10671,127742.07,27-Oct-2025,191,INE911B01018
TCPLPACK,EQ,3395,3405.9,3320,3365.2,3376,3398.6,9559,32130254.40,27-Oct-2025,1828,INE822C01015
TDPOWERSYS,EQ,642,664.5,635.3,645.8,648.75,642,560517,364379064.85,27-Oct-2025,37683,INE419M01027
TEAMGTY,BE,240.5,240.5,240.5,240.5,240.5,245.4,301,72390.50,27-Oct-2025,16,INE289C01025
TEAMLEASE,EQ,1734.4,1740,1719.9,1726.1,1730,1727.5,12470,21534686.80,27-Oct-2025,4399,INE985S01024
TPHQ,EQ,0.67,0.67,0.65,0.65,0.66,0.66,1625037,1076880.95,27-Oct-2025,907,INE065J01024
TECHM,EQ,1457.9,1475.6,1457,1462.8,1464.8,1453.7,1036807,1521602080.80,27-Oct-2025,47176,INE669C01036
TECHD,ST,610,640.65,610,635.6,636.6,610.15,87600,55721370.00,27-Oct-2025,142,INE0Y5H01014
TECHERA,ST,286,297,280,295.45,296,285.5,43200,12400560.00,27-Oct-2025,44,INE0JQS01019
TECHNOE,EQ,1317.8,1325,1294.1,1322.1,1324.7,1311.8,131030,171901827.90,27-Oct-2025,11411,INE285K01026
TIIL,EQ,2500.8,2515.9,2458.6,2484.6,2475,2490.8,5685,14089458.10,27-Oct-2025,1479,INE545H01011
TECILCHEM,BE,20.06,20.06,20.06,20.06,20.06,19.11,187,3751.22,27-Oct-2025,3,INE014B01011
TGL,SM,45,47.25,44.05,44.8,44.8,46.35,34800,1579810.00,27-Oct-2025,103,INE0K6601012
TEGA,EQ,1881,1908.1,1880,1895.5,1895.5,1885.1,121696,230736839.90,27-Oct-2025,3614,INE011K01018
TEJASCARGO,ST,293.5,293.5,293.5,293.5,293.5,293.5,3200,939200.00,27-Oct-2025,2,INE17WC01013
TEJASNET,EQ,543,549.85,542,544.2,543.8,538.7,800464,436565769.90,27-Oct-2025,22752,INE010J01012
TEMBO,EQ,606,632,605.7,613.05,619,603.1,29741,18370721.50,27-Oct-2025,1545,INE869Y01010
TERASOFT,BE,494,508.2,494,508.2,508.2,484,12145,6153015.75,27-Oct-2025,368,INE482B01010
TEXINFRA,EQ,99,105.9,99,101.52,101.52,97.77,1120117,115676454.19,27-Oct-2025,9016,INE435C01024
TEXRAIL,EQ,135.5,136.3,134.26,135.84,135.82,134.89,757578,102410429.95,27-Oct-2025,11600,INE621L01012
TEXMOPIPES,EQ,54.68,54.95,53.1,53.4,53.2,54.68,32455,1749510.83,27-Oct-2025,657,INE141K01013
762NTPC35F,ND,1166.15,1166.15,1166.15,1166.15,1166.15,1165.3,157,183085.55,27-Oct-2025,2,INE733E07JW2
TGBHOTELS,EQ,11.53,11.94,11.53,11.89,11.94,11.78,4699,55484.20,27-Oct-2025,65,INE797H01018
TCL,SM,131,134,127.7,128.75,130,129.05,17600,2273840.00,27-Oct-2025,22,INE0QJL01014
THANGAMAYL,EQ,2039,2044.3,2011,2028.6,2043,2039.5,13053,26449043.50,27-Oct-2025,2969,INE085J01014
ANUP,EQ,2316.3,2334,2292.5,2298.3,2301,2316.3,12671,29244248.50,27-Oct-2025,3706,INE294Z01018
BYKE,EQ,63.92,63.92,60,60.57,60.8,62.55,55627,3420871.54,27-Oct-2025,711,INE319B01014
GESHIP,EQ,1026.3,1060,1021,1052.5,1052.5,1022.8,630334,658729427.20,27-Oct-2025,28812,INE017A01032
GROBTEA,EQ,1014.7,1028.8,1013,1017.5,1013,1021.2,169,171836.90,27-Oct-2025,38,INE646C01018
HITECHGEAR,BE,831,831,772,798.05,797.25,800.95,4528,3600104.45,27-Oct-2025,102,INE127B01011
INDIACEM,EQ,391.3,391.85,385.85,386.7,387.3,390.3,109921,42676134.35,27-Oct-2025,5201,INE383A01012
INDHOTEL,EQ,736.25,748,734.85,746.55,746.5,735.9,1602382,1190763921.65,27-Oct-2025,46663,INE053A01029
THEINVEST,EQ,137.33,141,137.33,140.59,140.6,137.29,4073,570795.73,27-Oct-2025,227,INE924D01017
NIACL,EQ,187.16,192.2,187.16,190.01,189.8,187.06,502926,95721107.59,27-Oct-2025,9844,INE470Y01017
PKTEA,BE,700,700,676,699,699,700.5,163,113040.90,27-Oct-2025,11,INE431F01018
PHOENIXLTD,EQ,1688.8,1715.4,1680.7,1711.1,1706.8,1680.7,545432,928220532.40,27-Oct-2025,34752,INE211B01039
RAMCOCEM,EQ,1052,1062,1036.15,1058.4,1056,1046.8,343034,360693268.40,27-Oct-2025,18159,INE331A01037
RUBYMILLS,EQ,220.6,222.5,220,221.04,220.5,221.84,5695,1258313.23,27-Oct-2025,182,INE301D01026
SOUTHBANK,EQ,38.4,40.19,37.9,38.18,38.42,38.11,64795408,2519879599.81,27-Oct-2025,90496,INE683A01023
STCINDIA,EQ,133,134.38,130.11,130.58,131.3,130.99,36736,4826164.56,27-Oct-2025,665,INE655A01013
UGARSUGAR,EQ,43.49,43.49,42.42,42.97,43.07,43.07,102669,4416536.64,27-Oct-2025,1373,INE071E01023
WIPL,EQ,158,160.99,158,159,159,160,225,35671.09,27-Oct-2025,18,INE215F01023
THEJO,EQ,1792.2,1806,1751.1,1759.8,1755,1795.9,3396,6037008.50,27-Oct-2025,477,INE121N01019
THEMISMED,EQ,127,127.97,125.02,125.88,126.5,126.5,64668,8151609.76,27-Oct-2025,1580,INE083B01024
THERMAX,EQ,3292,3325,3255,3314.2,3319,3276.5,96157,316717557.80,27-Oct-2025,14874,INE152A01029
THESL,SM,36.5,36.5,36,36,36,34.9,6000,217500.00,27-Oct-2025,2,INE0SHE01019
TIRUMALCHM,EQ,290.05,290.55,281.1,284.25,281.9,288.25,244854,69504446.20,27-Oct-2025,6830,INE338A01024
THOMASCOOK,EQ,163.97,166.5,163.26,165.47,165.88,163.97,523611,86516498.20,27-Oct-2025,8694,INE332A01027
THOMASCOTT,EQ,363.2,391,356.15,385.35,388,364.05,106708,40466446.85,27-Oct-2025,3192,INE480M01011
THYROCARE,EQ,1287,1298,1275,1289.7,1289.1,1266.1,557757,718109537.80,27-Oct-2025,38280,INE594H01019
TIGERLOGS,EQ,43,43.5,42.37,42.69,42.86,42.79,171902,7364575.74,27-Oct-2025,1571,INE906O01029
TIJARIA,EQ,6.34,6.45,6.3,6.34,6.34,6.38,38916,247909.32,27-Oct-2025,120,INE440L01017
TIL,EQ,306,311,302,309.85,308.1,304.3,34278,10479084.50,27-Oct-2025,733,INE806C01018
TI,EQ,472,480.35,472,475.55,476.7,473.25,430679,204831234.00,27-Oct-2025,14324,INE133E01013
TIMETECHNO,EQ,214,218,212.79,216.46,216.07,212.6,1208394,260204692.12,27-Oct-2025,15334,INE508G01029
TIMESCAN,SM,55.1,55.1,55.1,55.1,55.1,54,2000,110200.00,27-Oct-2025,1,INE0IJY01014
TIMKEN,EQ,2975.1,3028.7,2972.6,3022,3027,2989.2,26889,80976201.60,27-Oct-2025,5664,INE325A01013
TINNARUBR,EQ,976.25,1003,969,975.5,975.15,976.25,36520,35746807.60,27-Oct-2025,4192,INE015C01016
TIPSFILMS,EQ,426.2,438,421.35,425.45,430.35,429.55,1856,796748.30,27-Oct-2025,267,INE0LQS01015
TIPSMUSIC,EQ,534,537,525.05,535.5,535.05,528.1,156136,83320795.20,27-Oct-2025,11111,INE716B01029
TIRUPATIFL,EQ,43.3,43.3,41.4,41.61,41.5,43.31,194493,8184869.25,27-Oct-2025,1764,INE319Y01024
TITAGARH,EQ,875.85,900,871.25,895.9,895.7,874.7,919992,817941957.85,27-Oct-2025,27755,INE615H01020
TITAN,EQ,3714,3753.9,3710,3739.8,3733,3714.9,856124,3198287834.50,27-Oct-2025,66145,INE280A01028
TOKYOPLAST,EQ,129,129,125.26,126.67,126.99,127.04,1708,216904.36,27-Oct-2025,134,INE932C01012
TOLINS,EQ,177.2,191,177.2,186.53,186,177.59,1489227,277897836.96,27-Oct-2025,16529,INE0RWQ01014
TORNTPHARM,EQ,3584,3605.2,3575,3596.4,3587.7,3581.4,118007,424137507.10,27-Oct-2025,18334,INE685A01028
TORNTPOWER,EQ,1328.9,1334.6,1318,1321.7,1319,1325.8,170609,226251522.60,27-Oct-2025,13183,INE813H01021
TOTAL,EQ,68.97,71.39,68.3,69.08,69.38,68.97,3732,256584.02,27-Oct-2025,102,INE336X01012
TOUCHWOOD,EQ,106.5,110.9,102,105.11,105.17,103.7,31070,3320839.28,27-Oct-2025,405,INE486Y01013
TFCILTD,EQ,71.95,72.29,70.06,70.6,70.15,71.68,4631422,328936577.50,27-Oct-2025,9879,INE305A01023
TPLPLASTEH,EQ,68.5,69.79,67.63,68.15,68.01,69.31,32684,2226117.69,27-Oct-2025,639,INE413G01022
TRACXN,EQ,52.55,53.01,52.41,52.47,52.49,52.49,81276,4272049.51,27-Oct-2025,806,INE0HMF01019
TARIL,EQ,481,481.4,471,472.2,472.25,481,508829,241393655.15,27-Oct-2025,16432,INE763I01026
TREL,EQ,29.49,29.5,29,29.04,29,29.23,102866,3006687.89,27-Oct-2025,726,INE0O3901029
TCI,EQ,1187,1198,1176.3,1182.7,1190,1187,10045,11909013.30,27-Oct-2025,1387,INE688A01022
TRANSRAILL,EQ,735,739.55,727,729.45,727,734.85,261853,191717762.55,27-Oct-2025,13823,INE454P01035
TRANSTEEL,SM,127.65,128.5,120,127.6,127.1,127.8,242000,30119300.00,27-Oct-2025,90,INE0NVI01020
TFL,EQ,14.99,15.3,13.51,14.32,14.49,13.91,105567,1541221.55,27-Oct-2025,595,INE804H01012
TRANSWIND,SM,15.95,15.95,15.95,15.95,15.95,15.2,4000,63800.00,27-Oct-2025,1,INE792X01016
TRANSWORLD,EQ,246.45,248.55,243.3,244.95,248,246.45,9344,2289127.00,27-Oct-2025,528,INE757B01015
TRAVELFOOD,EQ,1321.3,1340.9,1316.7,1323.3,1325,1327,62853,83564700.60,27-Oct-2025,6654,INE103V01028
TREEHOUSE,EQ,7.6,7.85,7.48,7.63,7.59,7.64,17288,131356.45,27-Oct-2025,193,INE040M01013
TREJHARA,EQ,215,230.5,215,222.28,225.5,222.59,19791,4463344.33,27-Oct-2025,753,INE00CA01015
TRENT,EQ,4810,4831.7,4786.4,4798.7,4800,4789.6,414172,1992340747.00,27-Oct-2025,36654,INE849A01020
TRF,EQ,339.75,349.9,337.05,342.75,344,336.4,30014,10329264.60,27-Oct-2025,1187,INE391D01019
TBZ,EQ,183.97,184.49,182,182.65,182.1,182.78,69908,12771051.17,27-Oct-2025,1461,INE760L01018
TRIDENT,EQ,28.64,28.72,28.55,28.62,28.7,28.59,2914487,83431256.40,27-Oct-2025,11483,INE064C01022
TECHLABS,SM,464.95,466,450,459.55,459.9,465.9,29500,13473362.50,27-Oct-2025,152,INE0QD201012
TRIGYN,BE,77.11,79.24,75,76.95,77.3,78.08,48938,3697480.45,27-Oct-2025,283,INE948A01012
TRIVENI,EQ,358.05,359.6,355.8,357.95,356.3,356.25,110097,39392154.15,27-Oct-2025,3325,INE256C01024
TRITURBINE,EQ,524,525.75,517.7,521,521,523.95,220159,114671930.95,27-Oct-2025,11820,INE152M01016
TROM,SM,94,94,91.55,92.1,92.15,94.7,4200,388500.00,27-Oct-2025,7,INE0SYV01018
TRUALT,EQ,454.1,456.85,441.1,448.15,446.95,456.8,341048,153181449.35,27-Oct-2025,20956,INE0MWH01014
TRU,EQ,9.89,10.24,9.77,9.97,10,10.16,111204,1112967.73,27-Oct-2025,443,INE615R01029
TRUST,ST,60.3,62,58.5,62,62,60.3,3000,179760.00,27-Oct-2025,4,INE0SWN01019
TSC,SM,56,60,56,60,60,60.1,24000,1430000.00,27-Oct-2025,5,INE16VK01010
TSFINV,EQ,668,679,660.25,677.65,677,662.65,67970,45610988.55,27-Oct-2025,4210,INE202Z01029
935TSI29,N0,102343.36,102373.56,102343.36,102358.46,102373.56,101800,4,409433.84,27-Oct-2025,2,INE1C3207073
935TSI31,N0,103567,103567,103567,103567,103567,102782.33,4,414268.00,27-Oct-2025,1,INE1C3207040
TTKHLTCARE,EQ,1156,1169,1139,1145.5,1148.6,1151.7,3655,4200176.30,27-Oct-2025,535,INE910C01018
TTKPRESTIG,EQ,652.3,652.3,639.45,646.95,642.2,644.9,22647,14599258.75,27-Oct-2025,2117,INE690A01028
TIINDIA,EQ,3170,3170,3123,3133.8,3133,3159.2,154424,485144779.20,27-Oct-2025,15217,INE974X01010
TUNWAL,SM,32.25,32.45,31.55,31.7,31.85,31.7,92000,2943600.00,27-Oct-2025,38,INE0OXV01027
TVTODAY,EQ,147.53,148.79,146.71,147.53,147.72,148.79,19443,2866306.87,27-Oct-2025,578,INE038F01029
TVVISION,EQ,5.83,5.99,5.7,5.97,5.97,5.83,34450,201397.04,27-Oct-2025,166,INE871L01013
TVSELECT,EQ,624,739.35,618.4,667.3,657.95,616.15,1037009,706417774.70,27-Oct-2025,29915,INE236G01019
TVSHLTD,EQ,15214,15840,15178,15285,15331,15144,17418,267889357.00,27-Oct-2025,6818,INE105A01035
TVSMOTOR,EQ,3619.8,3645,3603.3,3639.9,3630,3599.8,363802,1320694549.90,27-Oct-2025,28113,INE494B01023
TVSSRICHAK,EQ,4071,4245,4065.7,4166.6,4167,4071.7,17090,71500757.30,27-Oct-2025,5137,INE421C01016
TVSSCS,EQ,127.51,128.7,125.6,127.38,127.4,127.59,406070,51643664.04,27-Oct-2025,7060,INE395N01027
TICL,EQ,30.2,30.54,29.5,30.07,29.52,29.91,1613618,48398682.71,27-Oct-2025,1833,INE388G01026
UYFINCORP,EQ,14.7,15.15,14.63,14.96,14.98,14.89,116119,1735507.60,27-Oct-2025,952,INE152C01025
UCAL,EQ,125.2,127.9,124.81,126.73,127.8,124.54,15275,1927272.09,27-Oct-2025,342,INE139B01016
10UCL26,ND,999.9,999.9,990,990,990,990.93,121,120483.26,27-Oct-2025,4,INE583D07562
1015UCL27,NF,990,1001,990,1001,1001,991,152,151387.00,27-Oct-2025,8,INE583D07604
UCOBANK,EQ,31.7,32.55,31.61,32.32,32.5,31.66,10543484,338672788.15,27-Oct-2025,20515,INE691A01018
USK,EQ,28.81,29.84,28.4,28.46,28.52,28.81,31435,898394.71,27-Oct-2025,495,INE0N0Y01013
UFLEX,EQ,548,554.8,545.2,548.25,549.8,549.3,18396,10101966.05,27-Oct-2025,1326,INE516A01017
UFO,EQ,71.5,73.29,71.19,71.58,71.5,71.42,70673,5083825.75,27-Oct-2025,728,INE527H01019
UGROCAP,EQ,178,179.79,175.28,178.35,177.01,177.56,118287,21019066.79,27-Oct-2025,3595,INE583D01011
UEL,BE,117.25,117.25,117.25,117.25,117.25,123.4,558,65425.50,27-Oct-2025,29,INE899L01030
UJJIVANSFB,EQ,52.47,54.34,51.81,54,53.86,52.02,37837995,2024858678.99,27-Oct-2025,86735,INE551W01018
ULTRACEMCO,EQ,11922,12049,11920,12015,11993,11918,408073,4889404413.00,27-Oct-2025,59732,INE481G01011
